Time,V(y),V(yk)
14.79,0.982296413669523,0.9813308706007
14.82,0.982374767096454,0.9813308706007
14.85,0.98245096305677,0.9813308706007
14.88,0.982524914797244,0.9813308706007
14.91,0.982596687759775,0.9813308706007
14.94,0.982666345559235,0.9813308706007
14.97,0.982733628008519,0.9813308706007
15,0.982798764431348,0.9813308706007
15.03,0.98289300065339,0.982666014642334
15.06,0.98300465836774,0.982666014642334
15.09,0.983112974977135,0.982666014642334
15.12,0.983218054997298,0.982666014642334
15.15,0.983320039826359,0.982666014642334
15.18,0.983419019798005,0.982666014642334
15.21,0.983514952350689,0.982666014642334
15.24,0.983607039787919,0.982666014642334
15.27,0.983697364384266,0.982666014642334
15.3,0.983785026041668,0.982666014642334
15.33,0.983870190804798,0.982666014642334
15.36,0.98395293988709,0.982666014642334
15.39,0.984033250976941,0.982666014642334
15.42,0.984111195210234,0.982666014642334
15.45,0.984186841732819,0.982666014642334
15.48,0.98425956890559,0.982666014642334
15.51,0.984330599948038,0.984191893547058
15.54,0.98442070932431,0.984191893547058
15.57,0.98450955715195,0.984191893547058
15.6,0.984595940241305,0.984191893547058
15.63,0.984679778869244,0.984191893547058
15.66,0.984761147244051,0.984191893547058
15.69,0.984840117501192,0.984191893547058
15.72,0.984916306819255,0.984191893547058
15.75,0.984990096509508,0.984191893547058
15.78,0.985062284505993,0.984191893547058
15.81,0.985132315014051,0.984191893547058
15.84,0.985200312646427,0.984191893547058
15.87,0.985266324107052,0.984191893547058
15.9,0.985330390087269,0.984191893547058
15.93,0.985392567387822,0.984191893547058
15.96,0.985452867138212,0.984191893547058
15.99,0.98551062373854,0.984191893547058
16.02,0.985573811131192,0.985527037588692
16.05,0.985651144490102,0.985527037588692
16.08,0.985726290766113,0.985527037588692
16.11,0.985799289772014,0.985527037588692
16.14,0.985870137876762,0.985527037588692
16.17,0.985938897849189,0.985527037588692
16.2,0.986005630701263,0.985527037588692
16.23,0.986069712344232,0.985527037588692
16.26,0.986132271594907,0.985527037588692
16.29,0.986193262850847,0.985527037588692
16.32,0.986252329984201,0.985527037588692
16.35,0.986309770700266,0.985527037588692
16.38,0.986365519599675,0.985527037588692
16.41,0.98641962601614,0.985527037588692
16.44,0.986472137906059,0.985527037588692
16.47,0.986522859126048,0.985527037588692
16.5,0.98657196255297,0.985527037588692
16.53,0.986646112569919,0.986480711904144
16.56,0.986735761708733,0.986480711904144
16.59,0.986823272171979,0.986480711904144
16.62,0.986908827273036,0.986480711904144
16.65,0.986991874946018,0.986480711904144
16.68,0.987072486672856,0.986480711904144
16.71,0.987150196240668,0.986480711904144
16.74,0.987225169546601,0.986480711904144
16.77,0.987298786117618,0.986480711904144
16.8,0.987370246329288,0.986480711904144
16.83,0.987439671117508,0.986480711904144
16.86,0.987507126686013,0.986480711904144
16.89,0.987572594846783,0.986480711904144
16.92,0.987636133588517,0.986480711904144
16.95,0.98769779927767,0.986480711904144
16.98,0.987757085165188,0.986480711904144
17.01,0.987814976651565,0.987625121082687
17.04,0.987891461897517,0.987625121082687
17.07,0.987967073622869,0.987625121082687
17.1,0.988041189240811,0.987625121082687
17.13,0.988113342727603,0.987625121082687
17.16,0.988183380515097,0.987625121082687
17.19,0.988251363002977,0.987625121082687
17.22,0.98831660773584,0.987625121082687
17.25,0.988379840722163,0.987625121082687
17.28,0.988442035061062,0.987625121082687
17.31,0.988502382388711,0.987625121082687
17.34,0.988560977928201,0.987625121082687
17.37,0.988617861925667,0.987625121082687
17.4,0.988673069446027,0.987625121082687
17.43,0.988726649436132,0.987625121082687
17.46,0.9887786114866,0.987625121082687
17.49,0.988828382030618,0.987625121082687
17.52,0.988878635091433,0.98876953026123
17.55,0.988931268888801,0.98876953026123
17.58,0.988982181769752,0.98876953026123
17.61,0.989032164997749,0.98876953026123
17.64,0.989080684037787,0.98876953026123
17.67,0.989127780573156,0.98876953026123
17.7,0.989173378780361,0.98876953026123
17.73,0.989217177349763,0.98876953026123
17.76,0.989259956557268,0.98876953026123
17.79,0.989301805287914,0.98876953026123
17.82,0.989342333795086,0.98876953026123
17.85,0.989381746347224,0.98876953026123
17.88,0.989419998071004,0.98876953026123
17.91,0.989457122816412,0.98876953026123
17.94,0.989493153488401,0.98876953026123
17.97,0.989527955504537,0.98876953026123
18,0.989561647483091,0.98876953026123
18.03,0.989614204981639,0.989532469713592
18.06,0.989678506966455,0.989532469713592
18.09,0.989741274959025,0.989532469713592
18.12,0.989802640443199,0.989532469713592
18.15,0.989862207442701,0.989532469713592
18.18,0.989920027228856,0.989532469713592
18.21,0.989975765404545,0.989532469713592
18.24,0.990029540961606,0.989532469713592
18.27,0.990082343383296,0.989532469713592
18.3,0.990133599128824,0.989532469713592
18.33,0.990183394940999,0.989532469713592
18.36,0.990231778305292,0.989532469713592
18.39,0.990278736176115,0.989532469713592
18.42,0.990324310146599,0.989532469713592
18.45,0.990368540646301,0.989532469713592
18.48,0.990411064203018,0.989532469713592
18.51,0.990452587607785,0.990295409165955
18.54,0.990518381051112,0.990295409165955
18.57,0.990584140172816,0.990295409165955
18.6,0.990648598137737,0.990295409165955
18.63,0.99071134964747,0.990295409165955
18.66,0.990772261144599,0.990295409165955
18.69,0.990831385158413,0.990295409165955
18.72,0.990888128161021,0.990295409165955
18.75,0.990943121558195,0.990295409165955
18.78,0.99099721164914,0.990295409165955
18.81,0.991049695404073,0.990295409165955
18.84,0.991100655638013,0.990295409165955
18.87,0.991150127352817,0.990295409165955
18.9,0.991198141044256,0.990295409165955
18.93,0.991244739281155,0.990295409165955
18.96,0.99128993040442,0.990295409165955
18.99,0.991333215585999,0.990295409165955
19.02,0.991375686576703,0.991249083481407
19.05,0.99141664276466,0.991249083481407
19.08,0.991456259847713,0.991249083481407
19.11,0.991495153535475,0.991249083481407
19.14,0.991532907887672,0.991249083481407
19.17,0.991569555339522,0.991249083481407
19.2,0.991605036890126,0.991249083481407
19.23,0.991639118079977,0.991249083481407
19.26,0.991672406068889,0.991249083481407
19.29,0.9917049700214,0.991249083481407
19.32,0.991736506662121,0.991249083481407
19.35,0.991767174939426,0.991249083481407
19.38,0.991796939935819,0.991249083481407
19.41,0.991825827991153,0.991249083481407
19.44,0.991853864709915,0.991249083481407
19.47,0.991880945368835,0.991249083481407
19.5,0.991907162268913,0.991249083481407
19.53,0.991949148226906,0.991821288070679
19.56,0.992000992515835,0.991821288070679
19.59,0.992051600004104,0.991821288070679
19.62,0.992101076702232,0.991821288070679
19.65,0.992149103349335,0.991821288070679
19.68,0.992195721283568,0.991821288070679
19.71,0.992240660893022,0.991821288070679
19.74,0.992284018116373,0.991821288070679
19.77,0.992326590737018,0.991821288070679
19.8,0.992367916330434,0.991821288070679
19.83,0.992408064834111,0.991821288070679
19.86,0.99244707453381,0.991821288070679
19.89,0.992484934911361,0.991821288070679
19.92,0.992521679501752,0.991821288070679
19.95,0.992557340901825,0.991821288070679
19.98,0.992591626057517,0.991821288070679
20.01,0.992625104828043,0.992584227523041
20.04,0.992662598627241,0.992584227523041
20.07,0.992699222307613,0.992584227523041
20.1,0.99273512132578,0.992584227523041
20.13,0.992770069956111,0.992584227523041
20.16,0.992803993815555,0.992584227523041
20.19,0.99283692215961,0.992584227523041
20.22,0.992868524430703,0.992584227523041
20.25,0.992899152281995,0.992584227523041
20.28,0.992929277048729,0.992584227523041
20.31,0.992958507187691,0.992584227523041
20.34,0.992986888821617,0.992584227523041
20.37,0.993014441444332,0.992584227523041
20.4,0.993041182040058,0.992584227523041
20.43,0.993067134316942,0.992584227523041
20.46,0.993092302920342,0.992584227523041
20.49,0.993116410034517,0.992584227523041
20.52,0.993148575876747,0.992965697249222
20.55,0.993204633070805,0.992965697249222
20.58,0.993258857416953,0.992965697249222
20.61,0.993312091643848,0.992965697249222
20.64,0.993363766449371,0.992965697249222
20.67,0.993413926227967,0.992965697249222
20.7,0.993462490224444,0.992965697249222
20.73,0.993509137531445,0.992965697249222
20.76,0.99355469917542,0.992965697249222
20.79,0.993599269822649,0.992965697249222
20.82,0.9936424343767,0.992965697249222
20.85,0.993684410391999,0.992965697249222
20.88,0.993725150076578,0.992965697249222
20.91,0.993764689482088,0.992965697249222
20.94,0.993803063653681,0.992965697249222
20.97,0.993840129255436,0.992965697249222
21,0.993876012620772,0.992965697249222
21.03,0.993907685312001,0.993728636701584
21.06,0.993935810504468,0.993728636701584
21.09,0.993963264740552,0.993728636701584
21.12,0.993990105530276,0.993728636701584
21.15,0.994016159676668,0.993728636701584
21.18,0.994041449605411,0.993728636701584
21.21,0.994065829053783,0.993728636701584
21.24,0.994089350067896,0.993728636701584
21.27,0.994112445440101,0.993728636701584
21.3,0.994134864308075,0.993728636701584
21.33,0.994156644612454,0.993728636701584
21.36,0.994177807123017,0.993728636701584
21.39,0.994198346133727,0.993728636701584
21.42,0.994218279837096,0.993728636701584
21.45,0.994237625916701,0.993728636701584
21.48,0.994256225392604,0.993728636701584
21.51,0.994274387409753,0.994110106427765
21.54,0.994312467253903,0.994110106427765
21.57,0.994351035956143,0.994110106427765
21.6,0.994388841510591,0.994110106427765
21.63,0.994425646203707,0.994110106427765
21.66,0.994461371702085,0.994110106427765
21.69,0.994496048814931,0.994110106427765
21.72,0.994529329429316,0.994110106427765
